OrderDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderQuantity
3/28/2017,SO67033,540,25179,1,1
3/28/2017,SO67036,529,25166,4,2
3/28/2017,SO67036,214,25166,4,1
3/28/2017,SO67036,223,25166,4,1
3/28/2017,SO67036,491,25166,4,1
3/28/2017,SO67036,540,25166,4,1
3/28/2017,SO67066,358,15569,1,1
3/28/2017,SO67032,529,28864,4,3
3/28/2017,SO67032,539,28864,4,3
3/28/2017,SO67042,223,16236,1,2
3/28/2017,SO67042,528,16236,1,2
3/28/2017,SO67042,220,16236,1,1
3/28/2017,SO67042,229,16236,1,1
3/28/2017,SO67078,383,20767,1,1
3/28/2017,SO67019,528,25125,9,3
3/28/2017,SO67019,473,25125,9,1
3/28/2017,SO67043,477,16901,4,2
3/28/2017,SO67043,214,16901,4,1
3/28/2017,SO67065,485,15918,1,2
3/28/2017,SO67065,226,15918,1,1
3/28/2017,SO67065,360,15918,1,1
3/28/2017,SO67079,477,28522,8,2
3/28/2017,SO67079,479,28522,8,2
3/28/2017,SO67079,381,28522,8,1
3/28/2017,SO67079,472,28522,8,1
3/28/2017,SO67027,477,14424,7,2
3/28/2017,SO67027,479,14424,7,2
3/28/2017,SO67027,373,14424,7,1
3/28/2017,SO67021,480,12369,9,2
3/28/2017,SO67061,214,11477,8,1
3/28/2017,SO67041,464,17448,4,2
3/28/2017,SO67041,477,17448,4,2
3/28/2017,SO67041,214,17448,4,1
3/29/2017,SO67092,480,26463,1,2
3/29/2017,SO67092,535,26463,1,2
3/29/2017,SO67101,477,21729,1,2
3/29/2017,SO67101,478,21729,1,2
3/29/2017,SO67101,214,21729,1,1
3/29/2017,SO67137,466,21160,4,2
3/29/2017,SO67137,235,21160,4,1
3/29/2017,SO67137,580,21160,4,1
3/29/2017,SO67133,484,14275,9,2
3/29/2017,SO67133,362,14275,9,1
3/29/2017,SO67133,487,14275,9,1
3/29/2017,SO67136,462,23516,4,3
3/29/2017,SO67136,215,23516,4,1
3/29/2017,SO67136,606,23516,4,1
3/29/2017,SO67081,482,17249,9,2
3/29/2017,SO67081,476,17249,9,1
3/29/2017,SO67081,590,17249,9,1
3/29/2017,SO67100,528,23514,1,2
3/29/2017,SO67100,536,23514,1,2
3/29/2017,SO67100,214,23514,1,1
3/29/2017,SO67106,477,17529,1,3
3/29/2017,SO67106,223,17529,1,2
3/29/2017,SO67102,477,20431,1,2
3/29/2017,SO67102,478,20431,1,1
3/29/2017,SO67130,477,26023,9,2
3/29/2017,SO67130,479,26023,9,2
3/29/2017,SO67130,381,26023,9,1
3/29/2017,SO67116,223,22563,8,2
3/29/2017,SO67116,529,22563,8,2
3/29/2017,SO67104,474,18886,1,1
3/29/2017,SO67118,529,12295,7,2
3/29/2017,SO67118,220,12295,7,1
3/29/2017,SO67111,485,13951,1,2
3/29/2017,SO67111,220,13951,1,1
3/29/2017,SO67107,475,18682,4,1
3/29/2017,SO67097,536,23671,1,3
3/29/2017,SO67097,528,23671,1,2
3/29/2017,SO67097,486,23671,1,1
3/29/2017,SO67089,462,17103,8,2
3/29/2017,SO67089,477,17103,8,2
3/29/2017,SO67089,478,17103,8,2
3/29/2017,SO67089,358,17103,8,1
3/29/2017,SO67083,479,28787,1,2
3/29/2017,SO67083,477,28787,1,1
3/29/2017,SO67125,215,13168,4,1
3/29/2017,SO67125,528,13168,4,1
3/29/2017,SO67125,537,13168,4,1
3/29/2017,SO67084,485,22020,9,3
3/29/2017,SO67084,220,22020,9,1
3/29/2017,SO67088,214,12624,8,1
3/29/2017,SO67088,358,12624,8,1
3/29/2017,SO67109,482,13376,4,2
3/29/2017,SO67109,485,13376,4,1
3/29/2017,SO67135,530,27017,1,2
3/29/2017,SO67135,214,27017,1,1
3/29/2017,SO67135,541,27017,1,1
3/29/2017,SO67135,564,27017,1,1
3/29/2017,SO67095,480,25860,4,2
3/29/2017,SO67095,535,25860,4,1
3/29/2017,SO67086,220,13628,9,1
3/29/2017,SO67086,529,13628,9,1
3/29/2017,SO67105,475,19126,1,1
3/29/2017,SO67134,352,14230,9,1
3/29/2017,SO67128,541,13265,8,2
3/29/2017,SO67128,571,13265,8,1
3/29/2017,SO67108,528,14573,1,2
3/29/2017,SO67108,220,14573,1,1
3/29/2017,SO67139,223,12620,7,2
3/29/2017,SO67139,538,12620,7,2
3/29/2017,SO67139,604,12620,7,1
3/29/2017,SO67082,215,17971,7,1
3/29/2017,SO67082,583,17971,7,1
3/29/2017,SO67119,530,24122,7,1
3/29/2017,SO67123,537,12894,4,1
3/29/2017,SO67127,352,15984,4,1
3/29/2017,SO67127,485,15984,4,1
3/29/2017,SO67099,528,23240,1,2
3/29/2017,SO67099,536,23240,1,2
3/29/2017,SO67099,220,23240,1,1
3/29/2017,SO67110,478,14556,7,2
3/29/2017,SO67110,477,14556,7,1
3/29/2017,SO67110,528,14556,7,1
3/29/2017,SO67122,530,25527,7,3
3/29/2017,SO67122,480,25527,7,2
3/29/2017,SO67096,529,25833,1,2
3/29/2017,SO67096,540,25833,1,1
3/29/2017,SO67124,528,12028,4,2
3/29/2017,SO67124,537,12028,4,1
3/29/2017,SO67131,480,25832,9,2
3/29/2017,SO67131,529,25832,9,2
3/29/2017,SO67131,385,25832,9,1
3/29/2017,SO67131,539,25832,9,1
3/29/2017,SO67085,529,29083,9,3
3/29/2017,SO67114,529,23604,8,2
3/29/2017,SO67087,529,13116,9,3
3/29/2017,SO67087,214,13116,9,1
3/29/2017,SO67120,480,24156,8,2
3/29/2017,SO67120,529,24156,8,2
3/29/2017,SO67132,383,25960,9,1
3/29/2017,SO67132,490,25960,9,1
3/30/2017,SO67149,539,15605,9,2
3/30/2017,SO67162,478,20738,1,3
3/30/2017,SO67162,223,20738,1,2
3/30/2017,SO67162,477,20738,1,2
3/30/2017,SO67192,477,29252,4,2
3/30/2017,SO67192,479,29252,4,2
3/30/2017,SO67192,487,29252,4,1
3/30/2017,SO67192,570,29252,4,1
3/30/2017,SO67143,220,18164,8,1
3/30/2017,SO67143,358,18164,8,1
3/30/2017,SO67157,373,16466,8,1
3/30/2017,SO67196,466,25951,4,3
3/30/2017,SO67196,214,25951,4,1
3/30/2017,SO67196,491,25951,4,1
3/30/2017,SO67196,578,25951,4,1
3/30/2017,SO67166,477,21260,1,2
3/30/2017,SO67166,478,21260,1,2
3/30/2017,SO67153,476,26157,9,1
3/30/2017,SO67181,226,12393,7,1
3/30/2017,SO67181,462,12393,7,1
3/30/2017,SO67142,479,11431,8,2
3/30/2017,SO67142,220,11431,8,1
3/30/2017,SO67142,477,11431,8,1
3/30/2017,SO67142,580,11431,8,1
3/30/2017,SO67190,220,27096,1,1
3/30/2017,SO67190,575,27096,1,1
3/30/2017,SO67198,477,18085,4,2
3/30/2017,SO67198,232,18085,4,1
3/30/2017,SO67198,479,18085,4,1
3/30/2017,SO67198,583,18085,4,1
3/30/2017,SO67201,223,29455,9,2
3/30/2017,SO67201,567,29455,9,1
3/30/2017,SO67193,541,26723,4,2
3/30/2017,SO67193,530,26723,4,1
3/30/2017,SO67193,575,26723,4,1
3/30/2017,SO67150,528,16699,9,2
3/30/2017,SO67150,536,16699,9,2
3/30/2017,SO67141,220,15921,7,1
3/30/2017,SO67141,581,15921,7,1
3/30/2017,SO67174,529,21119,7,2
3/30/2017,SO67174,538,21119,7,2
3/30/2017,SO67159,214,25293,1,1
3/30/2017,SO67159,540,25293,1,1
3/30/2017,SO67163,528,22223,4,2
3/30/2017,SO67163,536,22223,4,2
3/30/2017,SO67175,529,29437,7,3
3/30/2017,SO67175,538,29437,7,2
3/30/2017,SO67168,477,17377,1,2
3/30/2017,SO67154,480,25239,9,2
3/30/2017,SO67154,528,25239,9,2
3/30/2017,SO67189,491,12575,9,1
3/30/2017,SO67189,593,12575,9,1
3/30/2017,SO67165,477,21457,4,3
3/30/2017,SO67165,478,21457,4,2
3/30/2017,SO67165,487,21457,4,1
3/30/2017,SO67182,485,12789,4,2
3/30/2017,SO67182,214,12789,4,1
3/30/2017,SO67182,232,12789,4,1
3/30/2017,SO67182,360,12789,4,1
3/30/2017,SO67187,360,15129,9,1
3/30/2017,SO67148,528,12665,9,2
3/30/2017,SO67148,535,12665,9,2
3/30/2017,SO67148,215,12665,9,1
3/30/2017,SO67194,220,26536,4,1
3/30/2017,SO67194,464,26536,4,1
3/30/2017,SO67194,576,26536,4,1
3/30/2017,SO67145,477,17216,7,2
3/30/2017,SO67145,478,17216,7,2
3/30/2017,SO67145,214,17216,7,1
3/30/2017,SO67145,354,17216,7,1
3/30/2017,SO67176,223,25581,8,2
3/30/2017,SO67176,529,25581,8,2
3/30/2017,SO67176,538,25581,8,2
3/30/2017,SO67200,223,24384,7,2
3/30/2017,SO67200,214,24384,7,1
3/30/2017,SO67200,562,24384,7,1
3/30/2017,SO67183,485,15565,1,2
3/30/2017,SO67183,360,15565,1,1
3/30/2017,SO67161,223,23349,4,2
3/30/2017,SO67161,485,23349,4,2
3/30/2017,SO67161,528,23349,4,2
3/30/2017,SO67161,536,23349,4,2
3/30/2017,SO67191,479,29258,1,1
3/30/2017,SO67191,566,29258,1,1
3/30/2017,SO67155,529,16694,9,2
3/30/2017,SO67155,214,16694,9,1
3/30/2017,SO67199,472,24024,8,1
3/30/2017,SO67199,605,24024,8,1
3/30/2017,SO67170,480,13950,1,2
3/30/2017,SO67170,485,13950,1,1
3/30/2017,SO67152,539,14683,9,2
3/30/2017,SO67160,464,22075,4,2
3/30/2017,SO67160,528,22075,4,2
3/30/2017,SO67160,536,22075,4,2
3/30/2017,SO67160,220,22075,4,1
3/30/2017,SO67160,235,22075,4,1
3/30/2017,SO67172,536,21539,7,2
3/30/2017,SO67172,528,21539,7,1
3/30/2017,SO67188,488,23658,9,1
3/30/2017,SO67188,583,23658,9,1
3/30/2017,SO67167,476,19551,1,1
3/30/2017,SO67151,485,17496,9,2
3/30/2017,SO67151,215,17496,9,1
3/30/2017,SO67151,491,17496,9,1
3/30/2017,SO67197,220,24789,4,1
3/30/2017,SO67197,576,24789,4,1
3/30/2017,SO67171,223,16279,8,2
3/30/2017,SO67171,528,16279,8,2
3/30/2017,SO67171,220,16279,8,1
3/30/2017,SO67147,528,13013,9,2
3/30/2017,SO67147,483,13013,9,1
3/30/2017,SO67147,535,13013,9,1
3/30/2017,SO67186,528,15127,9,2
3/30/2017,SO67186,362,15127,9,1
3/30/2017,SO67186,537,15127,9,1
3/31/2017,SO67240,354,15568,4,1
3/31/2017,SO67240,478,15568,4,1
3/31/2017,SO67236,214,14747,4,1
3/31/2017,SO67236,588,14747,4,1
3/31/2017,SO67239,356,15915,4,1
3/31/2017,SO67256,220,21143,1,1
3/31/2017,SO67256,387,21143,1,1
3/31/2017,SO67244,485,15972,4,3
3/31/2017,SO67244,362,15972,4,1
3/31/2017,SO67244,482,15972,4,1
3/31/2017,SO67244,528,15972,4,1
3/31/2017,SO67244,537,15972,4,1
3/31/2017,SO67247,477,27597,9,2
3/31/2017,SO67247,479,27597,9,2
3/31/2017,SO67247,480,27597,9,2
3/31/2017,SO67247,484,27597,9,2
3/31/2017,SO67247,606,27597,9,1
3/31/2017,SO67215,482,14539,7,3
3/31/2017,SO67215,229,14539,7,1
3/31/2017,SO67215,588,14539,7,1
3/31/2017,SO67209,480,16184,9,2
3/31/2017,SO67209,484,16184,9,2
3/31/2017,SO67209,529,16184,9,2
3/31/2017,SO67209,539,16184,9,2
3/31/2017,SO67252,215,24792,4,1
3/31/2017,SO67252,576,24792,4,1
3/31/2017,SO67249,477,14300,9,2
3/31/2017,SO67249,528,14300,9,2
3/31/2017,SO67249,360,14300,9,1
3/31/2017,SO67249,478,14300,9,1
3/31/2017,SO67249,537,14300,9,1
3/31/2017,SO67210,536,17252,9,2
3/31/2017,SO67214,373,14200,7,1
3/31/2017,SO67214,479,14200,7,1
3/31/2017,SO67212,214,15731,9,1
3/31/2017,SO67218,530,28123,4,3
3/31/2017,SO67235,373,16776,1,1
3/31/2017,SO67232,223,25696,7,2
3/31/2017,SO67232,530,25696,7,2
3/31/2017,SO67232,541,25696,7,2
3/31/2017,SO67241,480,11945,4,2
3/31/2017,SO67241,358,11945,4,1
3/31/2017,SO67241,537,11945,4,1
3/31/2017,SO67250,563,26649,4,1
3/31/2017,SO67251,561,26705,4,1
3/31/2017,SO67205,223,15209,9,2
3/31/2017,SO67205,214,15209,9,1
3/31/2017,SO67205,491,15209,9,1
3/31/2017,SO67205,589,15209,9,1
3/31/2017,SO67243,528,15937,1,2
3/31/2017,SO67243,354,15937,1,1
3/31/2017,SO67243,480,15937,1,1
3/31/2017,SO67243,537,15937,1,1
3/31/2017,SO67227,476,19151,1,1
3/31/2017,SO67223,536,23337,4,2
3/31/2017,SO67213,480,15465,9,2
3/31/2017,SO67213,484,15465,9,2
3/31/2017,SO67248,528,14668,9,2
3/31/2017,SO67248,220,14668,9,1
3/31/2017,SO67248,356,14668,9,1
3/31/2017,SO67248,537,14668,9,1
3/31/2017,SO67217,488,11694,4,1
3/31/2017,SO67254,481,23186,4,2
3/31/2017,SO67254,605,23186,4,1
3/31/2017,SO67237,478,16093,4,2
3/31/2017,SO67237,477,16093,4,1
3/31/2017,SO67237,598,16093,4,1
3/31/2017,SO67228,477,17438,1,2
3/31/2017,SO67228,487,17438,1,1
3/31/2017,SO67226,474,19866,4,1
3/31/2017,SO67207,483,12191,4,1
3/31/2017,SO67221,466,22762,1,2
3/31/2017,SO67221,528,22762,1,2
3/31/2017,SO67221,536,22762,1,2
3/31/2017,SO67221,215,22762,1,1
3/31/2017,SO67234,528,11141,4,3
3/31/2017,SO67234,214,11141,4,1
3/31/2017,SO67234,537,11141,4,1
3/31/2017,SO67216,215,28582,1,1
3/31/2017,SO67253,530,23666,1,2
3/31/2017,SO67253,541,23666,1,2
3/31/2017,SO67253,220,23666,1,1
3/31/2017,SO67253,564,23666,1,1
3/31/2017,SO67255,220,21141,1,1
3/31/2017,SO67255,387,21141,1,1
3/31/2017,SO67211,464,12352,9,2
3/31/2017,SO67211,215,12352,9,1
3/31/2017,SO67211,529,12352,9,1
3/31/2017,SO67242,485,15540,4,2
3/31/2017,SO67242,354,15540,4,1
3/31/2017,SO67238,474,14755,4,1
3/31/2017,SO67238,489,14755,4,1
3/31/2017,SO67238,590,14755,4,1
3/31/2017,SO67245,389,25828,9,1
3/31/2017,SO67245,491,25828,9,1
3/31/2017,SO67220,480,26334,4,2
3/31/2017,SO67220,535,26334,4,2
3/31/2017,SO67257,529,17871,1,2
3/31/2017,SO67257,539,17871,1,2
3/31/2017,SO67257,582,17871,1,1
3/31/2017,SO67246,214,17916,9,1
3/31/2017,SO67246,381,17916,9,1
3/31/2017,SO67246,488,17916,9,1
4/01/2017,SO67362,528,22723,4,2
4/01/2017,SO67362,214,22723,4,1
4/01/2017,SO67362,536,22723,4,1
4/01/2017,SO67395,479,27114,4,2
4/01/2017,SO67395,563,27114,4,1
4/01/2017,SO67368,477,18750,4,2
4/01/2017,SO67359,480,27398,4,2
4/01/2017,SO67359,529,27398,4,2
4/01/2017,SO67359,538,27398,4,2
4/01/2017,SO67376,529,24724,7,2
4/01/2017,SO67376,539,24724,7,2
4/01/2017,SO67394,480,18200,9,2
4/01/2017,SO67394,528,18200,9,2
4/01/2017,SO67394,535,18200,9,2
4/01/2017,SO67394,598,18200,9,1
4/01/2017,SO67386,480,13086,1,2
4/01/2017,SO67386,528,13086,1,2
4/01/2017,SO67386,354,13086,1,1
4/01/2017,SO67386,537,13086,1,1
4/01/2017,SO67372,486,14509,1,1
4/01/2017,SO67372,528,14509,1,1
4/01/2017,SO67356,229,17987,7,1
4/01/2017,SO67356,581,17987,7,1
4/01/2017,SO67357,488,17996,7,1
4/01/2017,SO67357,583,17996,7,1
4/01/2017,SO67379,537,11791,1,1
4/01/2017,SO67402,223,18551,1,2
4/01/2017,SO67402,581,18551,1,1
4/01/2017,SO67411,479,24716,8,2
4/01/2017,SO67411,477,24716,8,1
4/01/2017,SO67411,484,24716,8,1
4/01/2017,SO67411,606,24716,8,1
4/01/2017,SO67354,214,18009,7,1
4/01/2017,SO67354,583,18009,7,1
4/01/2017,SO67390,478,15135,9,2
4/01/2017,SO67390,360,15135,9,1
4/01/2017,SO67390,477,15135,9,1
4/01/2017,SO67407,223,20874,8,2
4/01/2017,SO67407,229,20874,8,1
4/01/2017,SO67407,383,20874,8,1
4/01/2017,SO67365,477,21744,4,2
4/01/2017,SO67365,478,21744,4,2
4/01/2017,SO67365,215,21744,4,1
4/01/2017,SO67403,226,18360,4,1
4/01/2017,SO67403,580,18360,4,1
4/01/2017,SO67392,529,26135,9,2
4/01/2017,SO67392,539,26135,9,2
4/01/2017,SO67392,214,26135,9,1
4/01/2017,SO67392,383,26135,9,1
4/01/2017,SO67385,477,16126,4,3
4/01/2017,SO67385,478,16126,4,2
4/01/2017,SO67385,591,16126,4,1
4/01/2017,SO67401,479,21482,1,2
4/01/2017,SO67401,383,21482,1,1
4/01/2017,SO67399,214,21357,1,1
4/01/2017,SO67399,235,21357,1,1
4/01/2017,SO67399,389,21357,1,1
4/01/2017,SO67355,215,25478,7,1
4/01/2017,SO67355,583,25478,7,1
4/01/2017,SO67417,214,27868,9,1
4/01/2017,SO67417,575,27868,9,1
4/01/2017,SO67364,528,23304,4,3
4/01/2017,SO67364,480,23304,4,2
4/01/2017,SO67364,536,23304,4,2
4/01/2017,SO67373,485,14393,1,3
4/01/2017,SO67373,478,14393,1,2
4/01/2017,SO67384,215,11442,7,1
4/01/2017,SO67387,354,16148,4,1
4/01/2017,SO67391,387,26660,9,1
4/01/2017,SO67391,491,26660,9,1
4/01/2017,SO67410,215,23222,7,1
4/01/2017,SO67410,605,23222,7,1
4/01/2017,SO67388,478,16105,1,3
4/01/2017,SO67388,485,16105,1,2
4/01/2017,SO67388,214,16105,1,1
4/01/2017,SO67388,360,16105,1,1
4/01/2017,SO67413,226,25634,7,1
4/01/2017,SO67413,581,25634,7,1
4/01/2017,SO67406,480,18233,1,2
4/01/2017,SO67406,529,18233,1,2
4/01/2017,SO67406,539,18233,1,2
4/01/2017,SO67406,582,18233,1,1
4/01/2017,SO67397,477,23701,4,2
4/01/2017,SO67397,479,23701,4,2
4/01/2017,SO67397,214,23701,4,1
4/01/2017,SO67397,604,23701,4,1
4/01/2017,SO67405,529,18227,1,2
4/01/2017,SO67405,539,18227,1,2
4/01/2017,SO67405,582,18227,1,1
4/01/2017,SO67415,480,12698,9,2
4/01/2017,SO67415,530,12698,9,2
4/01/2017,SO67415,541,12698,9,2
4/01/2017,SO67415,573,12698,9,1
4/01/2017,SO67409,477,28555,8,2
4/01/2017,SO67409,479,28555,8,2
4/01/2017,SO67409,389,28555,8,1
4/01/2017,SO67396,480,23370,1,1
4/01/2017,SO67396,538,23370,1,1
4/01/2017,SO67396,604,23370,1,1
4/01/2017,SO67393,466,29291,9,2
4/01/2017,SO67393,605,29291,9,1
4/01/2017,SO67408,220,28554,8,1
4/01/2017,SO67408,389,28554,8,1
4/01/2017,SO67404,539,18409,4,3
4/01/2017,SO67404,480,18409,4,1
4/01/2017,SO67404,580,18409,4,1
4/01/2017,SO67382,223,12649,7,3
4/01/2017,SO67352,480,22214,9,2
4/01/2017,SO67352,528,22214,9,2
4/01/2017,SO67352,537,22214,9,1
4/01/2017,SO67360,480,26045,1,2
4/01/2017,SO67360,535,26045,1,2
4/01/2017,SO67400,214,21369,4,1
4/01/2017,SO67400,381,21369,4,1
4/01/2017,SO67353,528,17317,9,2
4/01/2017,SO67353,536,17317,9,2
4/01/2017,SO67353,220,17317,9,1
4/01/2017,SO67353,235,17317,9,1
4/01/2017,SO67375,484,14767,8,2
4/01/2017,SO67375,485,14767,8,2
4/01/2017,SO67398,215,21486,4,1
4/01/2017,SO67398,381,21486,4,1
4/01/2017,SO67358,480,11655,4,2
4/01/2017,SO67358,484,11655,4,2
4/01/2017,SO67414,462,12689,9,2
4/01/2017,SO67414,220,12689,9,1
4/01/2017,SO67414,573,12689,9,1
4/01/2017,SO67389,478,15586,9,3
4/01/2017,SO67389,223,15586,9,2
4/01/2017,SO67389,477,15586,9,2
4/01/2017,SO67389,356,15586,9,1
4/01/2017,SO67389,489,15586,9,1
4/01/2017,SO67416,479,13006,9,2
4/01/2017,SO67416,575,13006,9,1
4/02/2017,SO67448,480,24559,7,2
4/02/2017,SO67448,529,24559,7,2
4/02/2017,SO67447,530,27304,7,2
4/02/2017,SO67447,541,27304,7,2
4/02/2017,SO67447,223,27304,7,1
4/02/2017,SO67455,482,14003,1,2
4/02/2017,SO67455,528,14003,1,2
4/02/2017,SO67455,535,14003,1,1
4/02/2017,SO67455,598,14003,1,1
4/02/2017,SO67473,223,23227,7,2
4/02/2017,SO67473,477,23227,7,2
4/02/2017,SO67473,479,23227,7,2
4/02/2017,SO67473,215,23227,7,1
4/02/2017,SO67473,606,23227,7,1
4/02/2017,SO67464,477,27711,9,2
4/02/2017,SO67464,479,27711,9,2
4/02/2017,SO67464,472,27711,9,1
4/02/2017,SO67464,584,27711,9,1
4/02/2017,SO67478,477,11431,8,2
4/02/2017,SO67478,479,11431,8,2
4/02/2017,SO67478,563,11431,8,1
4/02/2017,SO67430,477,24067,8,2
4/02/2017,SO67430,479,24067,8,2
4/02/2017,SO67430,220,24067,8,1
4/02/2017,SO67430,371,24067,8,1
4/02/2017,SO67458,477,16785,1,3
4/02/2017,SO67458,478,16785,1,2
4/02/2017,SO67458,484,16785,1,2
4/02/2017,SO67458,352,16785,1,1
4/02/2017,SO67444,480,27893,7,2
4/02/2017,SO67444,540,27893,7,1
4/02/2017,SO67479,477,29462,9,3
4/02/2017,SO67479,479,29462,9,2
4/02/2017,SO67479,215,29462,9,1
4/02/2017,SO67479,473,29462,9,1
4/02/2017,SO67479,585,29462,9,1
4/02/2017,SO67446,477,21546,8,2
4/02/2017,SO67456,477,13064,1,3
4/02/2017,SO67456,478,13064,1,2
4/02/2017,SO67456,484,13064,1,2
4/02/2017,SO67456,352,13064,1,1
4/02/2017,SO67456,487,13064,1,1
4/02/2017,SO67463,381,26033,9,1
4/02/2017,SO67465,373,21571,9,1
4/02/2017,SO67477,214,16309,8,1
4/02/2017,SO67477,564,16309,8,1
4/02/2017,SO67436,528,22744,4,3
4/02/2017,SO67436,480,22744,4,2
4/02/2017,SO67436,484,22744,4,2
4/02/2017,SO67436,223,22744,4,1
4/02/2017,SO67436,536,22744,4,1
4/02/2017,SO67427,477,19040,8,3
4/02/2017,SO67427,478,19040,8,2
4/02/2017,SO67427,362,19040,8,1
4/02/2017,SO67442,528,14618,1,2
4/02/2017,SO67442,220,14618,1,1
4/02/2017,SO67481,477,12701,9,2
4/02/2017,SO67481,479,12701,9,2
4/02/2017,SO67481,481,12701,9,2
4/02/2017,SO67481,214,12701,9,1
4/02/2017,SO67481,573,12701,9,1
4/02/2017,SO67426,530,28214,9,2
4/02/2017,SO67426,487,28214,9,1
4/02/2017,SO67418,220,17278,9,1
4/02/2017,SO67418,588,17278,9,1
4/02/2017,SO67468,214,25984,4,1
4/02/2017,SO67468,577,25984,4,1
4/02/2017,SO67429,356,17781,8,1
4/02/2017,SO67429,482,17781,8,1
4/02/2017,SO67429,485,17781,8,1
4/02/2017,SO67421,536,16706,9,2
4/02/2017,SO67443,480,12408,8,2
4/02/2017,SO67443,528,12408,8,2
4/02/2017,SO67443,537,12408,8,1
4/02/2017,SO67440,477,16838,4,2
4/02/2017,SO67440,482,16838,4,2
4/02/2017,SO67439,477,18410,4,2
4/02/2017,SO67439,489,18410,4,1
4/02/2017,SO67435,528,26497,1,2
4/02/2017,SO67435,535,26497,1,2
4/02/2017,SO67435,215,26497,1,1
4/02/2017,SO67475,605,23746,7,1
4/02/2017,SO67460,220,28699,8,1
4/02/2017,SO67460,572,28699,8,1
4/02/2017,SO67474,584,13261,8,1
4/02/2017,SO67424,528,24600,9,3
4/02/2017,SO67454,528,13721,1,2
4/02/2017,SO67454,535,13721,1,2
4/02/2017,SO67454,215,13721,1,1
4/02/2017,SO67454,597,13721,1,1
4/02/2017,SO67423,477,16481,9,2
4/02/2017,SO67423,478,16481,9,2
4/02/2017,SO67423,214,16481,9,1
4/02/2017,SO67423,485,16481,9,1
4/02/2017,SO67480,220,13107,9,1
4/02/2017,SO67480,577,13107,9,1
4/02/2017,SO67422,480,24884,9,2
4/02/2017,SO67422,538,24884,9,2
4/02/2017,SO67425,528,13009,9,2
4/02/2017,SO67425,215,13009,9,1
4/02/2017,SO67467,477,27280,4,2
4/02/2017,SO67467,479,27280,4,2
4/02/2017,SO67467,574,27280,4,1
4/02/2017,SO67441,480,15855,4,2
4/02/2017,SO67441,528,15855,4,2
4/02/2017,SO67441,485,15855,4,1
4/02/2017,SO67420,464,17302,9,2
4/02/2017,SO67420,529,17302,9,2
4/02/2017,SO67420,539,17302,9,2
4/02/2017,SO67420,214,17302,9,1
4/02/2017,SO67472,480,24099,8,2
4/02/2017,SO67472,538,24099,8,2
4/02/2017,SO67472,606,24099,8,1
4/02/2017,SO67437,536,23353,1,3
4/02/2017,SO67437,480,23353,1,2
4/02/2017,SO67437,484,23353,1,2
4/02/2017,SO67437,528,23353,1,2
4/02/2017,SO67469,529,23582,4,2
4/02/2017,SO67469,538,23582,4,2
4/02/2017,SO67469,472,23582,4,1
4/02/2017,SO67469,606,23582,4,1
4/02/2017,SO67434,539,29022,1,2
4/02/2017,SO67434,214,29022,1,1
4/02/2017,SO67434,529,29022,1,1
4/02/2017,SO67466,223,29275,4,2
4/02/2017,SO67466,565,29275,4,1
4/02/2017,SO67433,466,29246,4,2
4/02/2017,SO67433,529,29246,4,2
4/02/2017,SO67433,539,29246,4,2
4/02/2017,SO67433,215,29246,4,1
4/02/2017,SO67432,226,17989,8,1
4/02/2017,SO67432,580,17989,8,1
4/02/2017,SO67462,362,15218,9,1
4/02/2017,SO67462,487,15218,9,1
4/02/2017,SO67431,223,15622,8,2
4/02/2017,SO67431,215,15622,8,1
4/02/2017,SO67431,598,15622,8,1
4/03/2017,SO67526,214,13681,7,1
4/03/2017,SO67526,528,13681,7,1
4/03/2017,SO67526,537,13681,7,1
4/03/2017,SO67571,480,16298,8,2
4/03/2017,SO67571,530,16298,8,2
4/03/2017,SO67571,541,16298,8,2
4/03/2017,SO67571,574,16298,8,1
4/03/2017,SO67487,536,16690,9,2
4/03/2017,SO67487,472,16690,9,1
4/03/2017,SO67491,215,15231,9,1
4/03/2017,SO67491,462,15231,9,1
4/03/2017,SO67492,235,11370,9,1
4/03/2017,SO67536,477,25644,7,2
4/03/2017,SO67536,479,25644,7,2
4/03/2017,SO67536,530,25644,7,2
4/03/2017,SO67528,480,20176,8,2
4/03/2017,SO67528,536,20176,8,2
4/03/2017,SO67545,475,14902,4,1
4/03/2017,SO67545,587,14902,4,1
4/03/2017,SO67568,464,18318,1,2
4/03/2017,SO67568,214,18318,1,1
4/03/2017,SO67568,581,18318,1,1
4/03/2017,SO67497,356,12547,7,1
4/03/2017,SO67557,529,21878,9,2
4/03/2017,SO67557,377,21878,9,1
4/03/2017,SO67557,480,21878,9,1
4/03/2017,SO67557,540,21878,9,1
4/03/2017,SO67572,571,14306,9,1
4/03/2017,SO67510,536,23131,1,3
4/03/2017,SO67559,214,27453,4,1
4/03/2017,SO67559,563,27453,4,1
4/03/2017,SO67488,480,19674,9,2
4/03/2017,SO67488,528,19674,9,2
4/03/2017,SO67488,537,19674,9,1
4/03/2017,SO67565,538,23704,4,3
4/03/2017,SO67565,529,23704,4,2
4/03/2017,SO67565,220,23704,4,1
4/03/2017,SO67565,605,23704,4,1
4/03/2017,SO67503,528,11361,9,2
4/03/2017,SO67503,535,11361,9,2
4/03/2017,SO67503,215,11361,9,1
4/03/2017,SO67550,360,15219,9,1
